CustomerID,Country,Annual_Income,Spending_Score,Purchase_Frequency
3705,Brazil,84358,29,13
3706,Brazil,43878,52,6
3707,Kenya,51157,46,30
3708,Kenya,20914,25,13
3709,France,98700,23,25
3710,China,42180,34,3
3711,Kenya,18688,67,23
3712,Rwanda,95219,94,7
3713,Germany,93616,34,1
3714,China,111489,32,11
3715,Kenya,24916,29,2
3716,UK,71363,9,5
3717,Canada,110213,66,24
3718,UK,42360,57,22
3719,South Africa,52805,39,30
3720,Brazil,28453,7,14
3721,Japan,37703,69,29
3722,USA,74021,8,13
3723,Canada,89176,96,16
3724,Brazil,109799,18,23
3725,China,113385,82,15
3726,China,119582,49,3
3727,China,96614,16,6
3728,Japan,103919,21,9
3729,UK,96072,10,3
3730,USA,22410,4,30
3731,Rwanda,96462,44,13
3732,Kenya,63268,8,29
3733,China,49248,55,13
3734,Australia,46159,19,22
3735,South Africa,57039,64,7
3736,Canada,116902,40,5
3737,Germany,62800,51,26
3738,Kenya,55761,9,29
3739,Australia,109626,30,8
3740,USA,101103,56,8
3741,Japan,58663,81,22
3742,Rwanda,95903,44,7
3743,Rwanda,55412,59,19
3744,USA,50367,15,29
3745,Germany,20813,68,7
3746,Canada,74894,70,23
3747,Germany,117157,61,4
3748,Rwanda,66444,80,10
3749,France,49269,90,30
3750,Canada,76748,23,13
3751,USA,56190,77,4
3752,Rwanda,55318,47,30
3753,Rwanda,52018,17,19
3754,China,54759,57,10
3755,USA,31498,54,7
3756,USA,40989,91,5
3757,Canada,117710,52,3
3758,South Africa,40568,22,22
3759,France,81577,83,28
3760,Kenya,45099,39,22
3761,USA,104900,99,22
3762,Australia,55639,13,2
3763,Brazil,119679,78,29
3764,India,38482,95,11
3765,India,84212,66,10
3766,USA,70261,52,28
3767,Australia,102317,14,23
3768,South Africa,45048,73,13
3769,China,18065,74,7
3770,Japan,17036,63,10
3771,Japan,50814,71,28
3772,Canada,74694,28,4
3773,India,31924,89,27
3774,USA,75204,46,22
3775,Japan,47844,28,20
3776,USA,96943,2,16
3777,Canada,36518,17,20
3778,India,32059,59,6
3779,Germany,38052,52,9
3780,South Africa,84803,4,28
3781,Brazil,86524,77,13
3782,Brazil,108510,82,7
3783,Japan,104572,3,18
3784,Brazil,23680,37,14
3785,Rwanda,82021,97,22
3786,South Africa,95249,24,30
3787,Germany,35043,72,5
3788,South Africa,17419,35,22
3789,Rwanda,71892,2,13
3790,Rwanda,116799,33,24
3791,USA,32140,76,8
3792,Canada,58484,86,15
3793,Kenya,78869,77,19
3794,Germany,60210,10,9
3795,Kenya,72600,81,6
3796,Canada,93497,62,23
3797,Canada,21487,43,25
3798,Rwanda,75692,69,14
3799,India,77112,59,29
3800,Rwanda,46110,9,23
3801,Kenya,31360,77,10
3802,Rwanda,64410,60,9
3803,USA,117379,63,17
3804,Rwanda,105418,52,13
3805,Australia,98038,23,17
3806,Brazil,88167,30,19
3807,Kenya,18017,43,13
3808,Australia,101261,68,9
3809,India,75124,21,1
3810,Canada,105298,43,1
3811,Japan,65949,73,5
3812,South Africa,73268,7,8
3813,Brazil,81320,16,18
3814,Rwanda,108556,23,4
3815,Brazil,118995,58,22
3816,USA,96301,87,1
3817,France,46127,31,15
3818,UK,18196,69,20
3819,UK,90088,6,4
3820,UK,56300,65,25
3821,France,64714,59,9
3822,USA,46921,28,22
3823,France,19746,18,24
3824,UK,83535,88,28
3825,India,80350,77,26
3826,Germany,65345,97,20
3827,Kenya,64220,10,10
3828,Canada,96131,7,24
3829,France,37063,37,15
3830,USA,86736,96,3
3831,USA,118700,45,2
3832,Kenya,103913,86,22
3833,Australia,93946,16,5
3834,Germany,60971,88,24
3835,Japan,18598,14,1
3836,Brazil,25564,11,11
3837,UK,111434,83,12
3838,Rwanda,64725,87,26
3839,Japan,101134,34,3
3840,Australia,74940,60,23
3841,UK,77085,13,29
3842,Germany,32862,39,16
3843,South Africa,25265,44,26
3844,Rwanda,24705,28,14
3845,Australia,70279,40,12
3846,UK,77471,16,20
3847,Germany,106080,50,26
3848,China,94834,28,16
3849,Japan,77979,68,21
3850,Japan,70828,92,8
3851,Brazil,113206,60,17
3852,Kenya,61104,12,17
3853,Germany,55934,16,28
3854,France,21050,53,7
3855,China,58952,54,15
3856,South Africa,101570,49,29
3857,India,23484,36,28
3858,UK,77648,62,9
3859,Rwanda,74945,84,4
3860,China,68678,26,8
3861,Germany,46323,56,10
3862,Canada,101332,90,15
3863,UK,109605,22,23
3864,USA,102363,73,30
3865,Japan,50361,69,18
3866,Kenya,25315,81,14
3867,Germany,62968,49,5
3868,South Africa,41519,98,9
3869,USA,24107,2,13
3870,Brazil,70781,53,29
3871,Rwanda,18869,7,25
3872,Australia,95983,100,19
3873,India,42370,77,11
3874,India,77695,20,12
3875,USA,75422,94,3
3876,Japan,22971,30,2
3877,Brazil,111805,75,23
3878,Canada,40651,95,22
3879,Japan,71974,67,15
3880,China,116293,59,5
3881,Kenya,38446,66,7
3882,India,53108,3,4
3883,China,90179,56,5
3884,South Africa,18823,79,25
3885,UK,28454,17,16
3886,France,18932,52,15
3887,Germany,25220,7,27
3888,Rwanda,89090,5,16
3889,Brazil,82965,98,25
3890,Japan,43208,97,4
3891,India,87980,54,6
3892,China,25510,61,18
3893,Australia,59045,16,3
3894,Kenya,25537,67,25
3895,Kenya,87683,59,22
3896,UK,84134,47,24
3897,Germany,117633,48,27
3898,Germany,87254,64,5
3899,Kenya,28782,50,2
3900,Kenya,80587,85,23
3901,Japan,97238,41,16
3902,Brazil,90720,72,6
3903,Canada,93004,22,27
3904,South Africa,37072,54,15
3905,Australia,96015,5,18
3906,South Africa,109003,17,6
3907,Japan,103938,78,13
3908,China,87746,41,24
3909,France,60702,92,13
3910,Kenya,117260,95,1
3911,USA,21057,81,16
3912,Canada,45916,35,4
3913,Brazil,42268,40,17
3914,UK,58978,22,18
3915,Canada,38259,48,16
3916,Kenya,68583,53,1
3917,India,94400,93,6
3918,Brazil,49293,10,11
3919,France,22043,18,6
3920,India,65430,99,17
3921,Canada,53893,80,4
3922,USA,55642,49,14
3923,USA,93065,71,30
3924,France,45868,30,14
3925,Germany,41309,19,20
3926,Rwanda,38284,55,8
3927,Australia,115804,60,22
3928,Kenya,84000,87,2
3929,UK,99179,72,5
3930,Kenya,77107,81,4
3931,Germany,80049,21,10
3932,South Africa,44265,26,20
3933,South Africa,96490,28,28
3934,South Africa,38880,39,24
3935,USA,99579,33,21
3936,USA,15255,40,3
3937,China,16502,83,16
3938,India,85192,29,10
3939,Canada,80424,20,28
3940,UK,90838,20,15
3941,France,85966,74,4
3942,Canada,56366,12,1
3943,Kenya,42425,97,22
3944,China,67328,25,27
3945,USA,82396,25,29
3946,France,86694,4,15
3947,USA,20806,4,10
3948,Rwanda,101274,9,20
3949,UK,32106,15,22
3950,India,71731,26,18
3951,Canada,90010,79,16
3952,Canada,97533,90,21
3953,South Africa,47599,92,27
3954,Germany,86326,71,9
3955,South Africa,90706,32,24
3956,Rwanda,24004,76,19
3957,France,66364,99,17
3958,Australia,40792,52,10
3959,South Africa,110752,32,19
3960,China,79912,9,8
3961,South Africa,69645,78,27
3962,South Africa,22232,13,19
3963,Australia,93210,56,5
3964,Germany,69766,44,2
3965,UK,96588,97,15
3966,China,63542,96,17
3967,South Africa,20913,83,27
3968,Rwanda,108449,30,10
3969,India,25567,16,30
3970,Australia,53379,12,21
3971,India,89968,74,21
3972,Australia,15319,66,22
3973,Rwanda,105005,18,2
3974,India,107026,13,9
3975,Australia,101120,93,2
3976,Kenya,19791,24,18
3977,India,112272,12,12
3978,Germany,15329,60,15
3979,Brazil,89387,60,21
3980,China,76032,93,25
3981,France,59078,86,20
3982,UK,103662,100,6
3983,Kenya,36300,1,18
3984,Japan,90700,43,30
3985,USA,65945,55,13
3986,Rwanda,70609,40,4
3987,Rwanda,75562,64,12
3988,South Africa,105045,34,9
3989,France,76901,34,2
3990,USA,20703,48,16
3991,Rwanda,107645,33,1
3992,China,78115,68,4
3993,France,103090,30,15
3994,India,42676,84,20
3995,India,76710,90,1
3996,Japan,75077,79,20
3997,USA,104340,71,15
3998,Rwanda,60440,71,3
3999,UK,51923,29,13
4000,Rwanda,44802,23,18
4001,China,105331,34,13
4002,India,77904,84,10
4003,South Africa,75162,15,20
4004,Brazil,80169,97,24
4005,Germany,83147,53,7
4006,Germany,37075,17,25
4007,Australia,97015,64,8
4008,UK,89716,84,1
4009,Rwanda,24304,61,28
4010,Germany,74622,57,18
4011,Australia,69215,77,12
4012,USA,95146,88,18
4013,India,88973,37,28
4014,Kenya,27521,7,24
4015,India,39028,8,12
4016,Kenya,54328,87,20
4017,South Africa,42301,78,9
4018,Brazil,53015,68,2
4019,France,102276,21,14
4020,Germany,51845,61,4
4021,USA,101818,74,29
4022,Kenya,91394,86,29
4023,Canada,59159,94,15
4024,Rwanda,58714,94,17
4025,Germany,95722,80,19
4026,Rwanda,114721,75,6
4027,UK,111730,86,9
4028,South Africa,40230,29,27
4029,France,107554,25,17
4030,Germany,64262,58,15
4031,Rwanda,105201,14,5
4032,USA,56722,78,28
4033,Germany,61359,66,18
4034,Kenya,77796,54,23
4035,UK,55159,77,4
4036,Canada,102052,67,21
4037,China,115808,30,24
4038,Japan,105209,18,2
4039,Canada,20239,54,19
4040,Australia,106951,100,27
4041,Germany,65886,21,5
4042,India,118424,53,26
4043,Brazil,42195,83,4
4044,India,119697,16,5
4045,Canada,109859,28,19
4046,Kenya,115500,4,13
4047,India,116770,55,16
4048,USA,111299,15,12
4049,India,49674,64,9
4050,France,33105,65,24
4051,China,44739,16,16
4052,Germany,46969,20,14
4053,South Africa,29497,64,22
4054,India,16816,33,30
4055,UK,107019,81,1
4056,South Africa,74254,69,20
4057,China,102695,69,23
4058,Rwanda,84385,58,26
4059,Kenya,102148,39,21
4060,China,48826,77,4
4061,India,78365,36,9
4062,China,99242,94,24
4063,South Africa,65100,68,19
4064,Brazil,105099,87,14
4065,Kenya,19359,21,22
4066,India,111205,63,12
4067,USA,27809,85,30
4068,Canada,79450,6,30
4069,France,53428,24,28
4070,Japan,109990,53,4
4071,Australia,87790,95,7
4072,Kenya,105321,83,17
4073,China,17093,76,1
4074,USA,59498,78,14
4075,Germany,55985,50,15
4076,Germany,47009,12,12
4077,Australia,97094,56,12
4078,Kenya,32718,15,6
4079,Kenya,31705,83,26
4080,France,102618,92,27
4081,China,77598,40,29
4082,Brazil,92878,41,13
4083,Australia,27239,69,16
4084,France,61622,69,14
4085,China,61665,6,7
4086,South Africa,47274,87,29
4087,USA,26419,67,25
4088,Canada,30003,33,16
4089,Brazil,45866,43,23
4090,South Africa,36988,21,9
4091,South Africa,70894,84,26
4092,Japan,105444,65,14
4093,Germany,20674,17,25
4094,UK,85538,93,30
4095,USA,108103,8,30
4096,Germany,81446,64,24
4097,India,44072,90,7
4098,South Africa,48717,28,12
4099,UK,102345,98,3
4100,Kenya,41651,90,27
4101,Germany,59291,13,14
4102,France,78350,13,19
4103,Brazil,97020,38,11
4104,Rwanda,19646,25,5
4105,Germany,54713,62,23
4106,Japan,82936,23,13
4107,Canada,59331,86,28
4108,France,37185,21,10
4109,Rwanda,99263,54,7
4110,USA,113656,63,17
4111,USA,67107,30,16
4112,USA,81554,75,8
4113,USA,32563,68,17
4114,Canada,85729,97,13
4115,Germany,30701,76,30
4116,China,84072,73,11
4117,Germany,63217,32,20
4118,South Africa,59610,75,18
4119,India,99422,24,5
4120,Rwanda,117123,7,6
4121,Rwanda,65131,72,20
4122,Brazil,44410,97,14
4123,UK,114280,89,12
4124,China,73715,1,29
4125,Rwanda,53665,3,4
4126,China,30957,28,7
4127,South Africa,63127,43,11
4128,Germany,78589,97,20
4129,China,61008,46,2
4130,Australia,76920,1,4
4131,Australia,47875,38,7
4132,India,16626,91,1
4133,Kenya,105815,35,15
4134,UK,78822,74,20
4135,Japan,86765,76,22
4136,Canada,87413,74,24
4137,Germany,48642,54,8
4138,Canada,53311,98,29
4139,Japan,47356,24,25
4140,Germany,18809,28,5
4141,Germany,58371,22,14
4142,UK,49875,16,18
4143,Canada,24465,13,3
4144,Australia,81095,100,2
4145,USA,88844,100,25
4146,Canada,80250,62,22
4147,Brazil,101889,43,16
4148,Brazil,30250,87,14
4149,Germany,61023,78,16
4150,USA,116350,32,11
4151,France,61624,67,28
4152,Japan,31427,91,17
4153,India,48276,83,3
4154,USA,86643,86,23
4155,India,94012,57,23
4156,Rwanda,18439,65,5
4157,Canada,100848,69,3
4158,Canada,102331,49,29
4159,India,93672,33,15
4160,Kenya,94703,19,23
4161,Japan,32300,36,5
4162,USA,75289,70,22
4163,France,32182,15,3
4164,Germany,85507,100,6
4165,UK,65912,97,23
4166,Canada,41909,24,14
4167,Brazil,34659,27,24
4168,Japan,46403,49,2
4169,UK,48586,75,18
4170,France,25360,23,30
4171,China,36424,33,6
4172,South Africa,113035,41,24
4173,Germany,63791,56,5
4174,Canada,18065,29,14
4175,Germany,83795,31,17
4176,Kenya,27300,65,11
4177,Rwanda,48370,98,1
4178,Rwanda,84831,18,10
4179,UK,42209,82,9
4180,Rwanda,116831,6,20
4181,Rwanda,35927,52,12
4182,Germany,49579,40,26
4183,South Africa,24032,65,1
4184,China,108254,42,27
4185,UK,93413,94,24
4186,Canada,55731,68,18
4187,USA,107202,32,12
4188,Brazil,68767,10,2
4189,UK,87302,69,1
4190,Australia,64954,9,1
4191,Kenya,103365,69,25
4192,China,100757,61,29
4193,Kenya,40102,11,1
4194,UK,49433,99,22
4195,UK,30932,91,12
4196,Australia,40714,68,7
4197,Rwanda,72803,74,4
4198,Canada,54743,97,21
4199,Kenya,17552,8,20
4200,UK,71627,49,4
4201,Brazil,60987,24,26
4202,Germany,94810,33,15
4203,Canada,60380,19,1
4204,Brazil,44250,2,6
4205,Canada,83344,55,14
4206,Brazil,79686,11,26
4207,South Africa,60028,99,14
4208,China,30295,17,10
4209,Rwanda,70248,42,7
4210,Brazil,95205,61,23
4211,India,25523,3,24
4212,Brazil,60530,86,23
4213,USA,28769,35,22
4214,USA,78042,85,12
4215,Japan,59645,89,24
4216,India,105743,66,19
4217,Rwanda,77142,1,9
4218,India,115760,7,3
4219,Germany,40557,20,4
4220,India,118727,43,13
4221,Germany,94782,6,10
4222,Japan,93382,55,14
4223,Japan,52085,100,6
4224,China,65708,21,28
4225,USA,66357,51,30
4226,Brazil,28470,46,28
4227,Brazil,93712,35,8
4228,Australia,94082,100,19
4229,Australia,21805,8,29
4230,France,97324,68,10
4231,Canada,109884,16,22
4232,China,77028,67,5
4233,France,65772,71,5
4234,France,67104,64,5
4235,UK,88616,2,9
4236,UK,116422,1,29
4237,Kenya,104300,58,23
4238,France,21630,1,28
4239,India,113869,7,9
4240,Canada,30701,88,15
4241,China,29859,69,9
4242,France,36183,85,29
4243,Rwanda,55438,92,14
4244,South Africa,112285,18,6
4245,Brazil,112423,88,30
4246,Canada,57244,32,22
4247,UK,89312,45,20
4248,Kenya,30021,33,8
4249,Brazil,84863,74,30
4250,UK,70565,73,2
4251,UK,63043,49,5
4252,Canada,88150,33,17
4253,UK,79361,97,10
4254,South Africa,16245,71,14
4255,Japan,56011,68,18
4256,Kenya,25355,28,1
4257,USA,113841,87,22
4258,Japan,63692,53,2
4259,USA,64004,96,28
4260,Australia,44714,44,4
4261,Rwanda,32198,80,13
4262,Australia,81951,55,16
4263,UK,16652,10,5
4264,China,58625,14,23
4265,China,100982,36,10
4266,USA,33740,34,17
4267,Brazil,18810,88,28
4268,Canada,31569,18,11
4269,UK,114855,16,5
4270,Canada,94120,37,15
4271,Japan,41783,41,4
4272,China,114065,25,7
4273,India,93047,8,30
4274,Kenya,24471,88,10
4275,Japan,21163,84,23
4276,Rwanda,78087,94,24
4277,Kenya,77071,84,4
4278,South Africa,31065,18,20
4279,Japan,98456,68,26
4280,USA,119505,48,5
4281,South Africa,63348,100,5
4282,Germany,34154,70,11
4283,Japan,35229,67,19
4284,South Africa,67587,18,5
4285,UK,64713,18,21
4286,Kenya,41997,56,8
4287,France,36101,23,7
4288,France,55391,35,8
4289,UK,90863,6,13
4290,Germany,87723,26,5
4291,Rwanda,110221,85,28
4292,Germany,74405,61,27
4293,USA,49948,88,18
4294,China,115264,15,24
4295,Canada,68031,91,9
4296,Kenya,52921,32,2
4297,Germany,87571,12,16
4298,India,92007,5,14
4299,USA,43460,64,17
4300,Australia,36071,71,28
4301,Brazil,81118,86,6
4302,Australia,63282,27,3
4303,Rwanda,106725,79,17
4304,USA,73445,45,13
4305,Kenya,96067,35,6
4306,South Africa,97208,26,28
4307,Japan,69816,23,8
4308,Canada,100779,13,25
4309,Brazil,18060,90,29
4310,Australia,28731,3,6
4311,Brazil,92830,29,28
4312,India,35719,66,16
4313,India,62042,64,6
4314,South Africa,64116,28,17
4315,Rwanda,41325,87,21
4316,India,37597,36,3
4317,USA,82439,6,23
4318,Canada,29551,11,12
4319,Kenya,108287,38,25
4320,South Africa,39278,34,29
4321,USA,106189,81,27
4322,France,30141,67,6
4323,Japan,82913,46,21
4324,Japan,48615,98,7
4325,India,77751,86,11
4326,France,42452,29,9
4327,Germany,37725,60,16
4328,Germany,65391,54,5
4329,Kenya,90060,93,15
4330,India,26698,69,21
4331,Australia,101711,74,26
4332,USA,92850,74,4
4333,India,17365,9,5
4334,China,112553,85,7
4335,Brazil,112662,77,3
4336,Kenya,58372,10,4
4337,Japan,59134,75,25
4338,Germany,52823,68,15
4339,UK,86158,58,28
4340,Germany,111076,95,2
4341,Kenya,16949,52,24
4342,Japan,64396,34,25
4343,Kenya,46912,35,5
4344,Brazil,71947,33,7
4345,Japan,112697,72,22
4346,Rwanda,59387,32,17
4347,UK,78965,55,8
4348,India,31508,97,9
4349,Rwanda,60592,8,10
4350,France,16919,46,11
4351,UK,57595,14,1
4352,Japan,24617,98,15
4353,Japan,90268,8,8
4354,China,48298,71,19
4355,South Africa,21929,77,12
4356,China,117653,54,6
4357,Canada,29456,21,10
4358,China,101676,96,24
4359,USA,98721,75,5
4360,France,52924,14,24
4361,Rwanda,39240,75,7
4362,Brazil,102381,2,7
4363,Rwanda,24228,98,23
4364,Rwanda,36686,61,25
4365,UK,26920,17,22
4366,Japan,22432,78,22
4367,Canada,78575,89,27
4368,Canada,86725,48,9
4369,Brazil,108575,91,15
4370,France,48910,8,6
4371,UK,45226,56,16
4372,Germany,88150,17,7
4373,Kenya,74099,69,15
4374,China,101760,12,23
4375,Kenya,33013,38,2
4376,Kenya,36446,18,29
4377,India,118193,26,28
4378,Kenya,85375,95,8
4379,Canada,77509,37,12
4380,China,117261,70,11
4381,China,110739,41,6
4382,USA,15557,79,20
4383,France,45666,42,27
4384,India,52389,90,13
4385,Kenya,62700,76,23
4386,South Africa,114143,41,16
4387,Germany,39578,47,8
4388,Rwanda,89779,14,17
4389,Japan,24596,1,26
4390,USA,72500,17,29
4391,China,87534,97,13
4392,China,25129,55,4
4393,Australia,78394,93,20
4394,India,81046,53,10
4395,Kenya,26596,31,25
4396,India,80355,62,29
4397,Australia,27974,8,22
4398,Rwanda,81673,30,20
4399,India,108433,77,16
4400,China,85202,80,29
4401,Canada,89442,66,17
4402,UK,36818,45,8
4403,China,58246,18,11
4404,USA,70598,99,25
4405,France,17654,45,5
4406,Australia,48758,19,21
4407,Germany,39204,77,26
4408,Japan,49928,68,16
4409,Germany,68609,83,24
4410,China,45552,50,8
4411,USA,25336,25,21
4412,Kenya,62037,38,16
4413,China,31206,95,4
4414,France,49831,36,6
4415,Canada,58563,68,26
4416,Rwanda,33361,56,21
4417,South Africa,56335,39,8
4418,Japan,89469,63,9
4419,France,40816,7,13
4420,Australia,30619,58,17
4421,Kenya,118223,80,9
4422,Australia,107479,59,13
4423,China,41819,48,9
4424,USA,26741,5,6
4425,France,23798,87,27
4426,Brazil,40143,36,10
4427,Kenya,64695,96,5
4428,USA,47747,88,7
4429,Canada,114187,25,11
4430,Kenya,36182,45,24
4431,Australia,24415,92,9
4432,Kenya,26085,19,25
4433,South Africa,30008,7,10
4434,China,102638,58,11
4435,India,33452,81,3
4436,Australia,79075,66,29
4437,South Africa,23120,80,8
4438,Japan,79385,39,17
4439,UK,88356,18,7
4440,India,33170,1,12
4441,China,31259,63,16
4442,Brazil,37099,3,15
4443,India,24649,21,21
4444,Japan,110791,30,29
4445,USA,74258,11,13
4446,Brazil,56037,22,18
4447,Australia,26805,57,18
4448,Brazil,58147,89,24
4449,France,89280,3,5
4450,Japan,61053,30,14
4451,Kenya,112841,88,28
4452,South Africa,106393,45,11
4453,India,91215,36,3
4454,France,110365,87,17
4455,Rwanda,25985,72,27
4456,Brazil,108823,64,23
4457,France,27391,54,27
4458,Germany,19861,68,12
4459,Japan,78582,50,3
4460,South Africa,66928,31,23
4461,Canada,49364,29,28
4462,USA,97399,59,2
4463,Brazil,112035,36,4
4464,Japan,108330,77,18
4465,Canada,57923,73,20
4466,Canada,22919,85,21
4467,Rwanda,70896,67,14
4468,China,100818,89,8
4469,South Africa,62396,89,2
4470,France,49840,76,26
4471,Canada,57255,93,19
4472,Germany,86160,11,10
4473,Rwanda,114242,11,28
4474,Japan,23176,26,29
4475,Rwanda,48529,53,5
4476,UK,71406,14,11
4477,UK,27941,64,28
4478,Kenya,16669,80,28
4479,Rwanda,100782,10,9
4480,Kenya,59859,31,16
4481,Brazil,70786,95,26
4482,Kenya,66083,36,27
4483,Australia,55076,10,5
4484,France,35323,26,15
4485,Australia,114430,20,14
4486,Canada,21021,44,9
4487,Japan,119741,62,20
4488,Brazil,54807,73,26
4489,India,65355,79,5
4490,Canada,117439,9,15
4491,France,59732,71,9
4492,UK,23711,90,4
4493,South Africa,78079,24,21
4494,Kenya,22904,12,21
4495,China,79033,60,4
4496,Japan,115587,84,20
4497,USA,101478,78,27
4498,South Africa,104787,86,21
4499,Australia,70096,16,28
4500,Kenya,105594,29,22
4501,Brazil,115781,32,7
4502,Australia,18093,83,15
4503,Japan,39918,35,22
4504,Australia,87743,43,17
4505,Japan,77636,96,18
4506,Australia,73806,53,7
4507,South Africa,24394,20,30
4508,Rwanda,107510,84,19
4509,Germany,108708,8,28
4510,South Africa,112819,99,10
4511,Rwanda,119531,42,27
4512,India,28280,77,13
4513,Canada,51303,70,2
4514,Canada,42453,16,22
4515,France,75695,69,27
4516,Kenya,83449,53,20
4517,South Africa,40765,45,28
4518,South Africa,17340,51,11
4519,USA,106715,98,5
4520,USA,108409,6,6
4521,France,53057,33,3
4522,China,15597,79,1
4523,Canada,72988,15,3
4524,China,109655,14,3
4525,Kenya,30025,39,22
4526,Japan,22145,63,4
4527,Japan,116206,5,7
4528,UK,70797,90,29
4529,Australia,56723,81,15
4530,USA,88230,52,11
4531,UK,19830,16,18
4532,India,38930,99,12
4533,France,38752,38,4
4534,France,91025,53,24
4535,Japan,113228,87,11
4536,South Africa,96304,77,6
4537,Canada,77040,97,26
4538,China,82696,93,19
4539,USA,79648,53,26
4540,UK,70030,46,28
4541,China,71815,98,18
4542,South Africa,100669,98,15
4543,UK,50690,91,3
4544,Rwanda,103406,15,17
4545,Australia,105032,59,1
4546,India,72923,50,2
4547,India,51572,9,30
4548,China,69030,26,19
4549,China,82904,3,29
4550,China,117236,100,9
4551,UK,44203,47,8
4552,Australia,92088,5,12
4553,Rwanda,20608,62,27
4554,Germany,60667,84,27
4555,China,70547,84,15
4556,Rwanda,37485,5,25
4557,Canada,24862,10,23
4558,Kenya,118835,80,7
4559,Rwanda,90948,63,21
4560,South Africa,101890,25,16
4561,Kenya,86880,44,7
4562,USA,72560,25,20
4563,USA,98529,30,21
4564,South Africa,109218,14,12
4565,Rwanda,43415,86,17
4566,UK,79523,43,11
4567,South Africa,34323,28,4
4568,Kenya,68214,94,19
4569,Kenya,32997,19,2
4570,China,72003,42,2
4571,Japan,18679,20,24
4572,France,110025,99,17
4573,Germany,55308,86,24
4574,Kenya,90024,79,9
4575,Canada,54842,11,22
4576,South Africa,80408,54,1
4577,Australia,84532,98,10
4578,Japan,68938,24,28
4579,Kenya,20695,70,23
4580,South Africa,110740,17,15
4581,India,73499,28,21
4582,Japan,38382,50,15
4583,UK,29235,95,25
4584,Germany,77223,100,23
4585,Brazil,17366,55,21
4586,Brazil,42467,73,29
4587,China,74316,10,2
